,Class
49500,0
46816,0
219507,0
42746,0
224936,0
8746,0
277610,0
129490,0
1109,0
47737,0
77634,0
93058,0
50253,0
174564,0
115915,0
250134,0
229305,0
63458,0
233365,0
75847,0
46470,0
10649,0
226025,0
78427,0
88748,0
128073,0
225400,0
54577,0
207820,0
197769,0
210311,0
240388,0
105693,0
111236,0
169714,0
226902,0
78145,0
280242,0
158281,0
268181,0
45228,0
49432,0
28405,0
226446,0
56189,0
242212,0
62533,0
139619,0
166681,0
186664,0
86331,0
253123,0
28209,0
170199,0
264094,0
10259,0
239048,0
206696,0
277778,0
11649,0
135830,0
125440,0
149981,0
259797,0
13817,0
16409,0
113826,0
139343,0
243612,0
176176,0
121609,0
153438,0
36182,0
199952,0
215029,0
195748,0
136609,0
185103,0
97708,0
29509,0
244563,0
171747,0
99343,0
220780,0
147589,0
13853,0
282867,0
134036,0
270672,0
10923,0
113484,0
265120,0
212871,0
116847,0
179005,0
131435,0
151703,0
258618,0
6009,0
75308,0
204601,0
92809,0
93625,0
113597,0
150342,0
259446,0
170689,0
201646,0
70985,0
12855,0
102418,0
211331,0
117924,0
279526,0
177022,0
56930,0
37028,0
96710,0
284199,0
207640,0
148572,0
20485,0
246893,0
61163,0
199945,0
230060,0
72357,0
117022,0
277059,0
109990,0
156479,0
19838,0
254314,0
23287,0
119470,0
27101,0
1558,0
70116,0
25798,0
105775,0
108912,0
143950,0
135766,0
110519,0
151377,0
161818,0
17775,0
48122,0
89989,0
153557,0
232303,0
37050,0
107969,0
187788,0
31175,0
169727,0
199432,0
183571,0
20765,0
169367,0
54273,0
12904,0
202808,0
265213,0
241100,0
52447,0
148575,0
72199,0
122489,0
227564,0
176155,0
1012,0
146220,0
127154,0
169297,0
28224,0
173679,0
143880,0
225886,0
191978,0
147588,0
67689,0
243951,0
166407,0
226442,0
269503,0
248267,0
158852,0
23609,0
165901,0
216075,0
102191,0
239964,0
157232,0
241757,0
51379,0
110938,0
12465,0
60778,0
225139,0
112656,0
147561,0
253350,0
56233,0
18054,0
221588,0
113950,0
102856,0
282176,0
278592,0
91500,0
272026,0
143843,0
208080,0
98136,0
65992,0
137599,0
236168,0
266124,0
105662,0
129051,0
152296,0
273212,0
69926,0
280427,0
70146,0
49087,0
142573,0
140100,0
188516,0
260112,0
11833,0
78383,0
228566,0
248151,0
180009,0
8856,0
118875,0
109312,0
239125,0
271456,0
228008,0
254980,0
138967,0
277296,0
40410,0
206113,0
16245,0
34338,0
280672,0
73155,0
146958,0
118332,0
215129,0
283495,0
181621,0
136679,0
91401,0
78584,0
182920,0
190860,0
217098,0
279077,0
210783,0
49505,0
180062,0
205292,0
115993,0
204013,0
187112,0
210974,0
109295,0
105651,0
166282,0
279411,0
55256,0
63873,0
25455,0
75581,0
256296,0
282436,0
256001,0
16809,0
253402,0
268366,0
122328,0
126548,0
94823,0
221528,0
277871,0
241219,0
114413,0
244156,0
232473,0
156809,0
36827,0
99253,0
132045,0
270764,0
96300,0
52192,0
91197,0
44105,0
25127,0
47025,0
182943,0
124963,0
248569,0
149427,0
53455,0
82123,0
121882,0
234527,0
91926,0
39878,0
176307,0
46130,0
115555,0
147306,0
57698,0
146797,0
151674,0
249694,0
131831,0
186495,0
121152,0
216419,0
68687,0
221744,0
156264,0
147077,0
204214,0
101790,0
220427,0
245555,0
116373,0
67565,0
125181,0
189040,0
197686,0
244134,0
6576,0
198191,0
91766,0
141933,0
31003,0
162380,0
51278,0
85020,0
92220,0
173986,0
204820,0
149233,0
70922,0
99409,0
105369,0
137486,0
62611,0
244953,0
56185,0
190764,0
277067,0
83968,0
69654,0
54573,0
272964,0
134063,0
7450,0
259122,0
262953,0
63068,0
183014,0
50928,0
72780,0
91133,0
6628,0
202334,0
248403,0
133493,0
71381,0
87282,0
140681,0
269321,0
176907,0
198978,0
45365,0
175140,0
279616,0
38549,0
67915,0
59206,0
233067,0
144624,0
283613,0
250622,0
149952,0
96807,0
182215,0
117361,0
195526,0
30134,0
25633,0
181809,0
20002,0
201853,0
95845,0
195187,0
30456,0
111026,0
245467,0
46486,0
54498,0
66625,0
142605,0
212435,0
50381,0
167700,0
257158,0
18208,0
51252,0
258460,0
155051,0
222846,0
19447,0
228615,0
65473,0
89316,0
108310,0
110706,0
150079,0
98289,0
223193,0
270939,0
193680,0
46254,0
259467,0
183810,0
103208,0
46830,0
26506,0
75509,0
153660,0
125656,0
28597,0
64326,0
216025,0
165033,0
104938,0
2316,0
69380,0
204143,0
143919,0
39671,0
192501,0
130916,0
203534,0
69856,0
113042,0
270544,0
158143,0
145015,0
216227,0
49664,0
82083,0
212654,0
101334,0
66853,0
116117,0
220432,0
101860,0
133432,0
124695,0
105606,0
181170,0
241571,0
25830,0
3786,0
201779,0
209440,0
246710,0
250778,0
94172,0
117604,0
10613,0
84260,0
260901,0
148611,0
207736,0
20546,0
191616,0
184562,0
58055,0
1965,0
11846,0
236958,0
95463,0
107485,0
29337,0
202542,0
236009,0
156548,0
274297,0
75491,0
54724,0
57357,0
91163,0
50075,0
283043,0
122901,0
236150,0
93612,0
184931,0
223934,0
174687,0
206875,0
75505,0
73769,0
18815,0
81961,0
187957,0
218237,0
227423,0
28596,0
178917,0
7520,0
396,0
93578,0
249071,0
73257,0
62768,0
179780,0
210230,0
50116,0
15596,0
111242,0
112216,0
117069,0
53461,0
86328,0
102197,0
114681,0
111522,0
63359,0
246292,0
268476,0
216004,0
171499,0
117942,0
235874,0
259310,0
204528,0
207501,0
212999,0
123247,0
222589,0
3690,0
195622,0
158441,0
90764,0
184157,0
128159,0
10395,0
158196,0
134579,0
154123,0
260553,0
129092,0
62262,0
203095,0
80902,0
91779,0
220618,0
102953,0
199819,0
82730,0
225403,0
220051,0
151096,0
133869,0
233057,0
198149,0
201479,0
160819,0
227164,0
1278,0
42572,0
37202,0
136799,0
118764,0
21827,0
21708,0
72413,0
43396,0
141433,0
150284,0
158808,0
158339,0
86552,0
19648,0
95270,0
157244,0
196208,0
48670,0
220742,0
18341,0
87068,0
113482,0
193147,0
104165,0
192264,0
220467,0
226337,0
214146,0
73069,0
15514,0
158365,0
199104,0
130486,0
42996,0
157755,0
884,0
166077,0
16096,0
125913,0
87267,0
51849,0
220392,0
196700,0
138068,0
118412,0
44403,0
38477,0
181221,0
221743,0
162387,0
19290,0
195528,0
158923,0
214342,0
155504,0
247681,0
129194,0
71993,0
4019,0
52497,0
155715,0
46518,0
167378,0
172048,0
218207,0
149434,0
178658,0
235285,0
256848,0
38738,0
84326,0
51462,0
75777,0
202515,0
120121,0
153151,0
164576,0
46071,0
87190,0
97826,0
140922,0
209248,0
239928,0
259076,0
243835,0
58080,0
244298,0
36664,0
267213,0
87960,0
146011,0
87106,0
68482,0
251950,0
27587,0
262610,0
262896,0
44540,0
2152,0
273952,0
162985,0
218232,0
169315,0
250633,0
204039,0
268584,0
263984,0
167686,0
266723,0
54783,0
149508,0
255450,0
158517,0
87642,0
223510,0
249522,0
113636,0
13199,0
279957,0
83239,0
45538,0
24785,0
185755,0
12694,0
171052,0
102737,0
273719,0
195477,0
5094,0
185209,0
111478,0
283516,0
199403,0
242002,0
158141,0
216525,0
34672,0
18693,0
207043,0
21304,0
234926,0
35937,0
103629,0
171587,0
157005,0
236002,0
219924,0
189644,0
158673,0
152244,0
167607,0
170036,0
25686,0
64191,0
116034,0
259327,0
66209,0
251894,0
40115,0
61529,0
270317,0
224003,0
257994,0
243259,0
131260,0
27505,0
24823,0
90502,0
84782,0
146764,0
86718,0
48421,0
128577,0
91677,0
116724,0
257494,0
177563,0
62139,0
273907,0
184243,0
53625,0
95521,0
9461,0
153286,0
176648,0
57033,0
80896,0
175948,0
177382,0
73638,0
84610,0
36329,0
153935,0
273832,0
192790,0
67895,0
219666,0
218908,0
4911,0
71713,0
237426,1
208487,0
80944,0
187762,0
71198,0
233779,0
220012,0
125013,0
118937,0
114701,0
21237,0
193131,0
197137,0
116811,0
203718,0
165938,0
200105,0
14618,0
200624,0
78253,0
137302,0
269008,0
29771,0
128347,0
160173,0
111048,0
158158,0
153788,0
271929,0
84328,0
106585,0
255754,0
110014,0
15209,0
184288,0
68076,0
19711,0
45977,0
186711,0
225637,0
284412,0
105250,0
74150,0
258940,0
44037,0
8584,0
91444,0
5181,0
149200,0
98873,0
41285,0
39549,0
2321,0
164022,0
252893,0
190655,0
184527,0
201819,0
280192,0
5344,0
49081,0
268655,0
80531,0
158364,0
87067,0
102557,0
137841,0
158592,0
48858,0
149719,0
79303,0
238586,0
166480,0
203709,0
273272,0
104058,0
223582,0
138758,0
136456,0
240844,0
278096,0
3901,0
173710,0
120483,0
265904,0
166443,0
78089,0
181249,0
16032,0
48422,0
55844,0
199828,0
232348,0
106841,0
181602,0
154210,0
130405,0
44839,0
162012,0
122310,0
16420,0
154235,0
92104,0
39576,0
202547,0
29798,0
277007,0
30481,0
258501,0
278604,0
269462,0
206415,0
122178,0
43757,0
94477,0
3933,0
19968,0
192686,0
11803,0
238422,0
109143,0
39783,0
278079,0
267921,0
141430,0
196414,0
79921,0
6001,0
85622,0
122320,0
85231,0
95686,0
216347,0
7292,0
190569,0
262190,0
284132,0
213602,0
268806,0
123963,0
74197,0
55534,0
12713,0
197433,0
190423,0
200973,0
98310,0
265762,0
81061,0
245576,0
279661,0
98455,0
33958,0
282485,0
62404,0
14637,0
232216,0
135659,0
29831,0
125259,0
231346,0
77492,0
94514,0
259466,0
177276,0
249166,0
109843,0
39625,0
183162,0
265046,0
258127,0
12563,0
112513,0
45806,0
29383,0
122703,0
175058,0
117310,0
186247,0
7999,0
176622,0
151868,0
48322,0
209891,0
169579,0
112567,0
76364,0
4947,0
122376,0
128458,0
219560,0
208615,0
97146,0
204135,0
32372,0
140096,0
130418,0
173286,0
207535,0
4459,0
10901,0
260812,0
201436,0
278781,0
154057,0
163076,0
59197,0
107003,0
44950,0
158188,0
25621,0
99388,0
267098,0
252811,0
120890,0
89496,0
254381,0
208013,0
88945,0
233135,0
147419,0
250342,0
233741,0
155474,0
13327,0
11384,0
172403,0
152406,0
251062,0
8850,0
92515,0
162783,0
42841,0
224405,0
248636,0
88609,0
10977,0
277701,0
128384,0
143673,0
145520,0
37906,0
100181,0
78665,0
123436,0
136868,0
278152,0
54343,0
3560,0
7198,0
14457,0
241615,0
92293,0
52471,0
105027,0
28898,0
234553,0
184903,0
138089,0
269140,0
262271,0
240748,0
251455,0
59706,0
135675,0
174570,0
8838,0
25671,0
184000,0
197124,0
205467,0
124415,0
23504,0
210888,0
211840,0
224724,0
70860,0
142398,0
127336,0
192605,0
89085,0
136508,0
228434,0
110439,0
280224,0
117347,0
11661,0
210279,0
274361,0
209116,0
43486,0
237516,0
242224,0
26968,0
12609,0
90785,0
77812,0
146742,0
250022,0
80250,0
64982,0
73804,0
180965,0
173249,0
192674,0
61963,0
237450,0
135293,0
196765,0
44832,0
105381,0
80695,0
141862,0
260640,0
281076,0
129726,0
156735,0
53118,0
58818,0
34555,0
248951,0
153125,0
72350,0
219144,0
47101,0
92680,0
209184,0
113112,0
99884,0
67517,0
192934,0
44585,0
59762,0
33429,0
29936,0
98553,0
115080,0
92467,0
17203,0
207863,0
73774,0
27613,0
231043,0
21342,0
198690,0
22448,0
62057,0
106,0
228126,0
12415,0
119854,0
92436,0
22354,0
103269,0
123092,0
216572,0
13194,0
32442,0
115839,0
190889,0
248125,0
158705,0
94879,0
57637,0
84004,0
21452,0
12328,0
179207,0
189376,0
227157,0
188670,0
231416,0
180554,0
47558,0
225184,0
91562,0
36043,0
170135,0
113731,0
208827,0
81220,0
264458,0
42963,0
166954,0
62826,0
190332,0
145796,0
165290,0
22786,0
18992,0
68162,0
241564,0
125666,0
6361,0
21117,0
12577,0
78578,0
113619,0
25539,0
38517,0
220585,0
48995,0
129192,0
230406,0
102556,0
88391,0
107339,0
242911,0
261134,0
41934,0
126979,0
125291,0
64047,0
177617,0
217698,0
146175,0
167715,0
206346,0
15925,0
104895,0
108900,0
27292,0
135778,0
69365,0
237544,0
115995,0
224638,0
175186,0
153667,0
176924,0
260614,0
206048,0
111069,0
188523,0
165611,0
123469,0
188773,0
155412,0
214989,0
104876,0
76991,0
31396,0
58807,0
169581,0
203236,0
12091,0
104776,0
147527,0
100234,0
260728,0
195830,0
67930,0
225816,0
216946,0
83728,0
165730,0
142421,0
211104,0
33740,0
162250,0
130108,0
33558,0
58618,0
1274,0
245140,0
22509,0
207119,0
179122,0
259344,0
32682,0
192917,0
100101,0
175286,0
151067,0
83066,0
38098,0
118186,0
50104,0
27406,0
80402,0
23650,0
237974,0
25215,0
103050,0
148979,0
142850,0
179955,0
230333,0
249569,0
246929,0
11500,0
194826,0
74792,0
44111,0
47041,0
13630,0
226356,0
132378,0
255482,0
216069,0
120268,0
186766,0
61500,0
183098,0
187510,0
12347,0
187886,0
242639,0
87,0
179749,0
239520,0
178910,0
269262,0
263767,0
230976,0
257993,0
114470,0
109048,0
183845,0
250828,0
273098,0
15727,0
931,0
79417,0
228099,0
238014,0
60462,0
102177,0
72954,0
274286,0
30576,0
279721,0
26724,0
100522,0
201407,0
216891,0
48551,0
220790,0
166890,0
193142,0
70169,0
192761,0
20770,0
244891,0
240867,0
122117,0
211629,0
193772,0
186554,0
144120,0
100049,0
64782,0
266030,0
131638,0
164703,0
36226,0
124966,0
157498,0
105931,0
262319,0
51030,0
157728,0
144284,0
161911,0
232347,0
795,0
278956,0
148737,0
102456,0
186484,0
57261,0
194384,0
118351,0
281849,0
235400,0
221707,0
227592,0
220377,0
134131,0
147983,0
115011,0
13125,0
44181,0
191940,0
83146,0
82934,0
718,0
141306,0
82527,0
202198,0
93283,0
60472,0
222457,0
108349,0
65595,0
106186,0
189616,0
86881,0
39841,0
254901,0
81729,0
110880,0
182146,0
230262,0
262693,0
20060,0
111730,0
188034,0
194881,0
180915,0
255353,0
268097,0
97010,0
113122,0
164964,0
73453,0
174905,0
140474,0
8558,0
127968,0
240950,0
96509,0
207396,0
192189,0
43676,0
32486,0
166638,0
161026,0
101585,0
225527,0
95329,0
48136,0
3334,0
12044,0
73021,0
36334,0
47090,0
145264,0
188391,0
141748,0
77724,0
11941,0
9838,0
48206,0
4386,0
101414,0
84372,0
278414,0
284573,0
169583,0
134378,0
81269,0
88334,0
76326,0
11404,0
106338,0
52182,0
233469,0
87037,0
63773,0
146127,0
46978,0
121536,0
214032,0
238649,0
184365,0
119213,0
124526,0
86570,0
88923,0
98902,0
170670,0
7900,0
178774,0
215010,0
230375,0
234310,0
150365,0
277653,0
31083,0
29003,0
278798,0
98660,0
1344,0
284043,0
224619,0
118599,0
59204,0
256923,0
231040,0
213082,0
172879,0
127140,0
62946,0
169381,0
266022,0
26672,0
103702,0
284203,0
277013,0
13702,0
173456,0
155961,0
139098,0
1027,0
75438,0
33228,0
206701,0
226636,0
15403,0
71883,0
217869,0
280861,0
3393,0
242724,0
85803,0
239728,0
231511,0
176522,0
152573,0
234886,0
241954,0
179328,0
233000,0
180905,0
14291,0
252340,0
211165,0
144363,0
259612,0
85352,0
139107,0
169349,0
66680,0
185697,0
236543,0
73793,0
17795,0
42093,0
156086,0
137367,0
278216,0
226659,0
130961,0
6305,0
187293,0
116059,0
75013,0
171287,0
277534,0
95297,0
118085,0
136419,0
223833,0
18097,0
188953,0
270464,0
252410,0
93922,0
247271,0
207806,0
264363,0
32239,0
161001,0
74390,0
3913,0
173471,0
110844,0
161137,0
278562,0
263286,0
92705,0
26623,0
274173,0
57780,0
269219,0
86423,0
190591,0
135883,0
150554,0
200964,0
204279,0
210055,0
237571,0
235656,0
120406,0
269871,0
127057,0
49756,0
206171,0
155515,0
267941,0
157931,0
1557,0
62333,0
166794,0
90746,0
1462,0
178265,0
22661,0
22669,0
279295,0
205298,0
23471,0
964,0
5922,0
104185,0
135653,0
34413,0
225828,0
231998,0
12703,0
126527,0
219302,0
240389,0
115574,0
252991,0
273416,0
245274,0
192762,0
82366,0
128163,0
66484,0
243043,0
249447,0
18724,0
72997,0
196806,0
209677,0
280882,0
260121,0
130164,0
48207,0
93551,0
74098,0
227575,0
278047,0
259943,0
104611,0
262020,0
143303,0
183760,0
207635,0
121910,0
243492,0
30878,0
184665,0
44343,0
263170,0
101637,0
267801,0
120566,0
182066,0
215257,0
116095,0
130243,0
137433,0
186383,0
170099,0
142657,0
278450,0
28496,0
90505,0
102504,0
88794,0
74868,0
11610,0
38626,0
155206,0
193425,0
186844,0
187359,0
279533,0
115921,0
10627,0
75991,0
269801,0
46389,0
243455,0
275875,0
220029,0
221926,0
5693,0
89260,0
111906,0
272978,0
17637,0
246756,0
231098,0
76475,0
155189,0
189876,0
249725,0
43433,0
169995,0
188152,0
274453,0
212778,0
235078,0
242172,0
212533,0
216035,0
269381,0
226469,0
171441,0
261228,0
8239,0
182703,0
116489,0
31307,0
119065,0
78456,0
21697,0
188893,0
262430,0
181552,0
126636,0
218388,0
178564,0
179805,0
194745,0
275802,0
144049,0
247799,0
143337,0
105180,0
214011,0
74475,0
111631,0
259863,0
167030,0
42060,0
244748,0
139912,0
198283,0
280127,0
175809,0
12357,0
66010,0
236487,0
282454,0
27829,0
242539,0
93883,0
215672,0
276416,0
121068,0
243635,0
197991,0
235218,0
142539,0
210479,0
123032,0
193265,0
271549,0
251596,0
152993,0
100096,0
225130,0
273032,0
28767,0
7255,0
73450,0
42460,0
131770,0
216363,0
146113,0
114642,0
104801,0
14243,0
232804,0
183925,0
269682,0
41473,0
199745,0
230219,0
203907,0
118154,0
90127,0
247106,0
30789,0
212491,0
277538,0
40741,0
183677,0
162589,0
75698,0
243520,0
131292,0
277189,0
52840,0
234992,0
198865,0
207182,0
178375,0
80022,0
98926,0
135670,0
195266,0
104975,0
271585,0
119250,0
136756,0
64749,0
239117,0
58582,0
166595,0
83841,0
27576,0
185191,0
42444,0
190310,0
244101,0
222883,0
197626,0
179494,0
25683,0
275332,0
37411,0
115797,0
139685,0
44814,0
17314,0
232610,0
164360,0
219823,0
170377,0
77744,0
217148,0
107122,0
15024,0
106843,0
191440,0
281449,0
185364,0
273234,0
271584,0
197340,0
245505,0
192182,0
219880,0
196838,0
120474,0
175906,0
208667,0
267011,0
126483,0
193028,0
26554,0
71784,0
112830,0
214651,0
216290,0
196395,0
62558,0
232960,0
165207,0
245123,0
237053,0
44787,0
18268,0
16926,0
53917,0
220923,0
58306,0
10605,0
201046,0
94621,0
12032,0
235355,0
200208,0
176175,0
43355,0
99785,0
30515,0
3930,0
9278,0
123407,0
224375,0
108367,0
56393,0
127821,0
157350,0
46540,0
254044,0
268580,0
121153,0
254194,0
33663,0
229265,0
134740,0
49437,0
190957,0
105735,0
258662,0
30854,0
114992,0
153167,0
166034,0
42676,0
58309,0
172864,0
69139,0
36656,0
116596,0
229997,0
206468,0
153745,0
253416,0
48830,0
138401,0
165599,0
215816,0
52036,0
264248,0
83250,0
32113,0
161862,0
129082,0
228882,0
214665,0
248700,0
66576,0
229532,0
197698,0
252205,0
115516,0
229079,0
59663,0
146405,0
125110,0
59355,0
231035,0
235628,0
234717,0
281822,0
40178,0
20862,0
163613,0
32009,0
65698,0
12954,0
193550,0
32550,0
267260,0
135780,0
21817,0
93675,0
180377,0
178702,0
124440,0
88537,0
131513,0
48642,0
182016,0
33046,0
206359,0
69779,0
262673,0
214678,0
221376,0
22333,0
77439,0
266421,0
115856,0
230759,0
109141,0
230602,0
213547,0
241281,0
231703,0
270648,0
235727,0
194417,0
243806,0
136359,0
137691,0
50052,0
146028,0
153636,0
19094,0
260697,0
154435,0
167253,0
259786,0
39228,0
205637,0
242617,0
92887,0
201834,0
217218,0
22877,0
88813,0
145767,0
10752,0
284795,0
283476,0
49762,0
97402,0
41554,0
258673,0
142352,0
4231,0
57466,0
163727,0
223062,0
192230,0
237886,0
150570,0
143555,0
103337,0
97066,0
244034,0
117438,0
40926,0
82783,0
270480,0
3324,0
259359,0
109733,0
156467,0
31698,0
8222,0
19739,0
265877,0
274899,0
87549,0
109581,0
27099,0
190979,0
269108,0
178782,0
99936,0
7979,0
16249,0
71167,0
40969,0
85087,0
77130,0
122616,0
20033,0
159625,0
232424,0
102721,0
276767,0
127508,0
70994,0
268180,0
239634,0
67651,0
209122,0
3896,0
211097,0
33013,0
120877,0
261491,0
5790,0
53070,0
74500,0
163222,0
121243,0
36578,0
159620,0
213372,0
120339,0
115297,0
215123,0
191356,0
188845,0
32081,0
87832,0
101332,0
35722,0
280018,0
155473,0
237748,0
113215,0
27130,0
34156,0
204945,0
76915,0
202761,0
88140,0
145510,0
150944,0
32346,0
111412,0
244506,0
60101,0
115878,0
141055,0
183972,0
212040,0
136840,0
13605,0
216963,0
223130,0
143108,0
87182,0
95958,0
17201,0
156010,0
179176,0
141655,0
28313,0
31281,0
164225,0
126429,0
204913,0
113182,0
71967,0
255578,0
89550,0
39077,0
3445,0
233039,0
94167,0
19783,0
114190,0
121336,0
182347,0
51515,0
166030,0
149032,0
271,0
151921,0
151861,0
264463,0
112938,0
3826,0
256299,0
139967,0
219542,0
213337,0
183991,0
156221,0
210826,0
105538,0
23934,0
237269,0
178291,0
169380,0
140696,0
159344,0
143503,0
107583,0
214570,0
106261,0
58779,0
142586,0
13860,0
131021,0
111647,0
48131,0
215867,0
33163,0
203340,0
120245,0
55756,0
130210,0
228524,0
44878,0
45674,0
24674,0
13505,0
190571,0
65097,0
115424,0
248039,0
119792,0
13694,0
218346,0
208219,0
58368,0
215793,0
259737,0
163809,0
135353,0
7361,0
102422,0
208089,0
178219,0
184503,0
89659,0
259881,0
275822,0
120697,0
133702,0
127435,0
42263,0
79640,0
105750,0
206472,0
123075,0
137276,0
253921,0
79375,0
162698,0
38048,0
58094,0
205141,0
110113,0
245827,0
131328,0
238911,0
265330,0
176936,0
128176,0
139845,0
236881,0
116012,0
118907,0
202169,0
119384,0
81284,0
238405,0
205451,0
82208,0
120864,0
207525,0
138003,0
22514,0
111168,0
184627,0
13931,0
38579,0
185836,0
223924,0
15086,0
75122,0
258404,0
256478,0
44843,0
260192,0
241486,0
153907,0
223887,0
244829,0
199068,0
112145,0
97830,0
110399,0
141337,0
219535,0
81953,0
222077,0
11413,0
222269,0
136907,0
119302,0
58023,0
37735,0
72734,0
103799,0
109635,0
230666,0
184494,0
237238,0
281229,0
137077,0
99117,0
118152,0
155853,0
127290,0
20233,0
79541,0
42233,0
89035,0
67795,0
154791,0
137120,0
87375,0
16585,0
194623,0
21411,0
277605,0
283085,0
92033,0
199801,0
6780,0
88930,0
159332,0
117723,0
163756,0
138735,0
94781,0
140154,0
250490,0
50563,0
71747,0
180213,0
72764,0
75694,0
206161,0
67827,0
206832,0
232675,0
69949,0
95014,0
51918,0
160150,0
77125,0
81239,0
138855,0
140212,0
19254,0
167302,0
25582,0
95291,0
66995,0
216759,0
30502,0
34015,0
256380,0
167531,0
20120,0
210911,0
39189,0
91209,0
179866,0
69629,0
256579,0
66383,0
30818,0
69784,0
78005,0
124171,0
83589,0
59062,0
194822,0
2956,0
166820,0
187933,0
27609,0
250306,0
105438,0
5187,0
139914,0
209296,0
79540,0
111038,0
224692,0
280032,0
237375,0
261048,0
235609,0
199039,0
159962,0
68875,0
122975,0
249020,0
229359,0
261487,0
254506,0
10596,0
160587,0
77079,0
233015,0
84682,0
107842,0
249492,0
200577,0
181311,0
225507,0
127858,0
101030,0
254581,0
159986,0
95638,0
219258,0
269356,0
252161,0
227453,0
79840,0
64924,0
190395,0
278958,0
267884,0
191899,0
217736,0
264561,0
253682,0
20807,0
219576,0
15782,0
239496,0
239863,0
36876,0
245203,0
12445,0
235685,0
2182,0
59055,0
85767,0
146449,0
169364,0
34885,0
266584,0
226830,0
95549,0
52223,0
60608,0
4550,0
146435,0
165409,0
39696,0
52933,0
151716,0
93158,0
175798,0
74856,0
155791,0
143095,0
208265,0
73657,0
129150,0
177884,0
157909,0
37048,0
44740,0
156355,0
254191,0
203593,0
221280,0
283758,0
8492,0
234887,0
67667,0
175969,0
84184,0
3592,0
129276,0
12049,0
46113,0
210912,0
224563,0
57972,0
142172,0
2230,0
282907,0
